busi,label,x,y,name,categories,rating,review_count
bzyoY6HHZJS39fspg-6DrA,11,16.64005003,-0.518322861,Dickey's Barbecue Pit,"['Barbeque', 'Caterers', 'Restaurants', 'Event Planning & Services']",3.5,203
elqbBhBfElMNSrjFqW3now,16,-2.152359734,-17.87032852,Pin Kaow Thai Restaurant,"['Thai', 'Restaurants']",4,469
ZkGDCVKSdf8m76cnnalL-A,6,7.861989247,-16.83854814,Le Village Buffet,"['Restaurants', 'Sandwiches', 'Breakfast & Brunch', 'Buffets']",3.5,1864
sZsJooAzpKqOvDysphkqpQ,2,17.1511147,-14.38281723,Pop Up Pizza,"['Vegan', 'Pizza', 'Restaurants']",4,248
Akl6WDSUwYQ3zanxczLNSg,8,-17.08350056,4.045946375,Rice & Company,"['Nightlife', 'Chinese', 'Restaurants', 'Bars', 'Beer', 'Wine & Spirits', 'Asian Fusion', 'Food']",3,335
wX1ORSDKPkA5ftE7F6UONw,9,14.82282735,6.412056949,Strip N Dip Chicken Strips,"['Fast Food', 'Restaurants', 'American (Traditional)', 'Comfort Food', 'Chicken Shop']",4.5,654
HK2Ki-PvnNN-YMTlX1uSVA,7,-5.363859321,-7.242480069,808 Hawaii Mixed Plate,"['Hawaiian', 'Restaurants']",4.5,315
gTw6PENNGl68ZPUpYWP50A,11,-3.767481126,-10.4387457,Soyo Korean Barstaurant,"['Restaurants', 'Korean', 'Barbeque']",4,721
hubbaEcYPYEZu5Ziz6i0lw,7,3.432614655,-16.64249488,Mantra Masala,"['Indian', 'Restaurants']",3.5,132
3IwCop28R1_L5jMv6AkL8Q,5,-14.98627359,-8.713589368,Jalisco Cantina,"['Restaurants', 'Mexican']",4,196
huOCKRwDvNqGX3KSzYawbw,9,-0.76359124,6.602707147,Cafe Gelato,"['Coffeeshops', 'Nightlife', 'Cafes', 'Gelato', 'Ice Cream & Frozen Yogurt', 'Food', 'Coffee & Tea', 'Desserts', 'Restaurants']",4,173
aKEEQqL1UFMieilnylI1gw,4,2.849011027,-8.074829172,Costa di Mare,"['Seafood', 'Restaurants', 'Italian']",3.5,462
h3pMMRwqBjMeMtk0_qQzRQ,4,6.261647033,-10.00790749,Mezzo Bistro and Wine,"['Italian', 'Restaurants']",3.5,332
2XkVexeY_8zyc9nriSElQg,17,-19.1148887,-7.062042917,Taco Tijuana,"['Mexican', 'Restaurants', 'Food']",4,156
GI-CAiZ_Gg3h21PwrANB4Q,3,3.356012646,12.78769417,Mastro's Ocean Club,"['Restaurants', 'Seafood', 'American (Traditional)', 'Steakhouses']",4.5,1066
y8d90Pt16Nip-B5UXWBP-w,1,-8.632719742,7.308266509,Yard House Red Rock Resort,"['Nightlife', 'Bars', 'American (Traditional)', 'Restaurants', 'Beer', 'Wine & Spirits', 'Vegetarian', 'Steakhouses', 'Cocktail Bars', 'American (New)', 'Seafood', 'Food', 'Asian Fusion', 'Wine Bars', 'Beer Bar']",4,660
xEH00X_VoRepWKXQrragmw,3,-4.01781997,4.476990643,MOzen Bistro,"['Restaurants', 'Asian Fusion', 'Sushi Bars', 'Japanese']",4,297
BOMgSyi4-TYAnjVn3m0z3A,0,4.455219285,4.37572458,24 Seven Cafe,"['Restaurants', 'American (Traditional)', 'Cafes']",3,177
AqfEIxefqdArIWf9YUVAtQ,19,-2.005431311,3.54724922,Omelet House,"['Restaurants', 'American (Traditional)', 'Breakfast & Brunch']",4,170
W1Yr6c2XDx_RBjb6WsV-aQ,9,5.17171349,2.397316447,Divine Cafe at the Springs Preserve,"['American (New)', 'Restaurants', 'Bars', 'Wine Bars', 'Cafes', 'Nightlife']",4,115
j5nPiTwWEFr-VsePew7Sjg,7,-15.14291057,8.174653724,Ichiza,"['Japanese', 'Restaurants']",4,1302
xM37qm9Wbc-hOAS7-Xse7g,7,-15.13990321,8.976756018,Yuzu,"['Japanese', 'Restaurants', 'Salad', 'Bars', 'Soup', 'Sushi Bars', 'Nightlife']",4.5,135
VgrFPYtK6HGUEJVc4srpWw,10,20.03220193,-4.625233112,Pho Annie,"['Restaurants', 'Vietnamese']",4,355
dxeu5YQIzw0jOp1cSVkimg,7,-15.09136956,8.137253674,Izakaya Go,"['Ramen', 'Restaurants', 'Sushi Bars', 'Japanese', 'Nightlife', 'Beer', 'Wine & Spirits', 'Bars', 'Tapas Bars', 'Food']",4.5,328
po0p6NIro0cDrmKkcyPy0w,8,-8.500255333,-3.454089208,To See Roll,"['Restaurants', 'Japanese', 'Food', 'Poke', 'Sushi Bars', 'Hawaiian']",4.5,217
FNe5PPA9pyj8FjcDefCBpg,16,-2.123986332,-18.29377196,Weera Thai,"['Restaurants', 'Vegetarian', 'Thai', 'Food Delivery Services', 'Food']",4,530
IU55VgrpLzVKo9sXWbTn3Q,12,16.41072474,11.97611836,Five Guys Burgers and Fries,"['American (New)', 'Fast Food', 'Burgers', 'Restaurants']",3.5,104
pH0BLkL4cbxKzu471VZnuA,8,-17.68612017,5.742824603,SUSHISAMBA - Las Vegas,"['Dim Sum', 'Chinese', 'Breakfast & Brunch', 'Nightlife', 'Asian Fusion', 'Restaurants', 'Bars']",4,1823
698nukvxe7mq2Fra5vDikQ,19,0.432882161,4.144407082,Rise & Shine a Steak & Egg Place,"['American (New)', 'Breakfast & Brunch', 'Food', 'Restaurants', 'Bagels', 'Sandwiches']",4,452
ZxR9HNk0b7ZIq8kMiDEIDw,1,12.67609502,11.86631664,Hard Rock Cafe,"['Restaurants', 'American (Traditional)', 'Nightlife', 'Arts & Entertainment', 'Music Venues', 'Burgers', 'American (New)']",3.5,172
fUKi8LlQhzsGntuZjfvLWg,7,-12.5987424,-14.06422017,Rice Republic,"['Taiwanese', 'Restaurants', 'Chinese']",3,230
LNOnYo13ggdoEGD-syYHIA,6,7.887144478,-16.62301879,Feast Buffet,"['American (Traditional)', 'Buffets', 'Restaurants', 'American (New)', 'Food', 'Seafood', 'Barbeque']",3,280
BSDKbSLFO3CP-uhfcuUCkA,1,-7.454474505,3.783115283,Dave & Buster's,"['Restaurants', 'Nightlife', 'Sports Bars', 'Arts & Entertainment', 'Bars', 'Arcades']",2.5,213
k2b3niokS_tosjah_rzCPw,2,16.08633957,-12.73214236,Metro Pizza,"['Restaurants', 'Pizza']",3.5,207
DqcD3YflYhArFsC4KVUnOw,9,-0.067944282,9.051233281,Nothing Bundt Cakes,"['Food', 'Bakeries', 'Desserts', 'Cupcakes', 'Restaurants']",4.5,209
ugLqbAvBdRDc-gS4hpslXw,8,-20.75900195,2.565527805,Yama Sushi,"['Restaurants', 'Sushi Bars']",4,1536
Z3ZSar8IVAR2qIupqxMynA,2,17.18140962,-13.30537772,Joe's New York Pizza,"['Restaurants', 'Pizza', 'Italian']",3.5,320
da17_EW7GaYZWw1Z1JKSmw,9,2.15871437,-2.289900633,Denny's,"['Diners', 'American (Traditional)', 'Restaurants', 'Breakfast & Brunch']",3,124
3tSCyhkRIa7-drYrG5_6uA,19,-0.473102918,8.071235925,The Mad Batter Caf姓 & Bakery,"['Cafes', 'Food', 'Breakfast & Brunch', 'Restaurants', 'Bakeries']",4,183
tY8iEZkq0ZloRgvHgpYHtQ,1,4.312800898,-3.958281874,Milo's Cellar,"['Wine Bars', 'Restaurants', 'American (New)', 'Bars', 'Nightlife']",4,162
3pSUr_cdrphurO6m1HMP9A,1,-8.170843678,-0.315956253,J Karaoke Bar,"['Karaoke', 'American (New)', 'Restaurants', 'Bars', 'Nightlife', 'Asian Fusion']",5,330
C74ViML3zx1akYVafLaiXQ,6,8.88634428,-18.14935323,Buffet  Asia,"['Japanese', 'Chinese', 'Buffets', 'Restaurants']",2.5,231
DVfCbJhJUDWRlUfrKzaKOA,7,-10.01384946,-13.32691939,Sam Woo BBQ Restaurant,"['Restaurants', 'Barbeque', 'Chinese']",2,434
YavRvjbLsvh4DYDJPAfJIA,10,19.89030295,-4.628987119,Pho Saigon 8,"['Restaurants', 'Vietnamese', 'Seafood', 'Noodles']",3.5,357
5JjGTaZkHbbjBrzBODcsAQ,8,-21.68047625,4.781797047,Daisho Sushi,"['Restaurants', 'Sushi Bars', 'Japanese']",4,207
4Odbtgh9g8XUKorRg7MTHg,4,6.547947339,-9.082986697,Italian American Club Restaurant,"['Nightlife', 'Restaurants', 'Italian', 'Dance Clubs']",4.5,111
NblDoJBEwhkJyvAuxzh4rg,11,-2.138022908,-10.57042291,Gyu-Kaku Japanese BBQ,"['Restaurants', 'Barbeque', 'Japanese']",4,359
kc5JPu8lkg64yUbrheJxng,9,8.898726735,3.063777666,Daddy's Delights,"['Restaurants', 'Pizza', 'Vegetarian']",3,112
VYNriOotbFZ7Qj_6jwUB5g,4,6.935274915,-8.83931048,Sergio's Italian Gardens,"['Italian', 'Restaurants', 'Event Planning & Services', 'Venues & Event Spaces', 'Caterers']",4,129
FfG8twx5K18y268Gp4dSKA,1,15.12142598,3.980529569,Hooters,"['American (Traditional)', 'Restaurants', 'Sports Bars', 'Chicken Wings', 'Bars', 'Nightlife']",2.5,231
E0OKctOhZpUQgwUUBc_RwA,12,14.90620541,12.80787796,The Habit Burger Grill,"['Burgers', 'Salad', 'Restaurants', 'Food', 'Sandwiches', 'Food Trucks']",4,136
GxfgOFgUhv2rfr3FXVWfCg,2,17.51674447,-10.75495555,Pizza My Dear,"['Restaurants', 'Sandwiches', 'Pizza', 'Italian', 'Gluten-Free', 'Food', 'Food Delivery Services']",4,113
OtSbxxD-WNzlNQlDGpXFSA,9,5.85002596,-3.846043262,IKEA,"['Restaurants', 'Home Decor', 'Baby Gear & Furniture', 'Furniture Stores', 'Scandinavian', 'Home & Garden', 'Shopping']",3.5,204
fW7SHgmidc32kHSoyLTM2A,19,1.39667157,3.128815885,Our Families Country Cafe,"['Food', 'American (Traditional)', 'Restaurants', 'Breakfast & Brunch']",3.5,348
pUUgVNS5nBSoCJsBa3fDGw,8,-21.87228777,3.495929397,The Sushi,"['Sushi Bars', 'Restaurants']",3.5,194
HxfrVqxnsFI7MByNI7QINg,3,-1.366530527,14.69313084,Joe's Crab Shack,"['Restaurants', 'Seafood', 'American (Traditional)']",3,188
YNjavvZq9SasjkIndOOK4Q,12,15.16482357,12.52456885,The Habit Burger Grill,"['Burgers', 'Restaurants', 'Salad', 'Sandwiches']",4.5,102
YILyHegzhy1vlc_LNVfObw,4,4.742798569,-7.32125774,Bottiglia Cucina & Enoteca,"['Bars', 'Nightlife', 'Italian', 'Restaurants', 'Wine Bars']",4.5,240
9d36_PI9Fh7kZ-Pybr2QiA,9,2.129600844,17.84362886,The Olive Mediterranean Grill,"['Bars', 'Hookah Bars', 'Nightlife', 'Mediterranean', 'Restaurants']",4,155
WrHu03srbhJAw6bnTIixdw,8,-20.33355451,3.503384921,Kobe Sushi Bistro,"['Sushi Bars', 'Japanese', 'Restaurants']",3.5,400
pHJu8tj3sI8eC5aIHLFEfQ,4,7.608670622,-4.999343257,Nora's Italian Cuisine,"['Italian', 'Pizza', 'Restaurants', 'Nightlife', 'Cocktail Bars', 'Bars']",4,973
e7N0AW-sKkJmRIpEovxBAg,1,-9.532302304,6.793231071,Aces & Ales,"['Bars', 'Sports Bars', 'American (New)', 'Pubs', 'American (Traditional)', 'Nightlife', 'Restaurants']",4,304
diY31IEunbV8MfDh81FS1A,12,14.71575525,11.97405865,Smashburger,"['Restaurants', 'Burgers']",3.5,244
_t8B7bb-Q7kmn50kvGEKzw,1,-9.02368212,5.558632637,Miller's Ale House - Henderson,"['Breweries', 'Restaurants', 'Bars', 'American (New)', 'Food', 'Gastropubs', 'Sports Bars', 'American (Traditional)', 'Nightlife', 'Seafood']",3.5,310
1aj4TG0eFq6NaPBKk6bK7Q,9,5.91826946,1.072057741,Jacques Cafe,"['Breakfast & Brunch', 'Restaurants', 'French', 'Sandwiches', 'American (New)', 'Gluten-Free', 'Vegetarian']",4,164
nUpz0YiBsOK7ff9k3vUJ3A,4,5.645938776,-8.12869062,Buddy V's Ristorante,"['Italian', 'Restaurants', 'American (Traditional)']",4,893
gV63aLTQ06Nff0GzJ0tcUA,3,4.98427071,8.714459015,Aliz姓,"['Restaurants', 'French']",4,393
w9gr1-mA-7zBHPjPL87Nsg,0,5.383038296,4.668538736,Magnolia's Veranda,"['American (Traditional)', 'Restaurants']",3,143
umXvdus9LbC6oxtLdXelFQ,9,0.856118619,7.640362336,Sweets Raku,"['Desserts', 'American (Traditional)', 'Bars', 'Food', 'Nightlife', 'Wine Bars', 'Restaurants']",4.5,627
5QNXZcclknB2PkfeN7FJWQ,3,-2.91705193,14.77420682,The Hush Puppy,"['Seafood', 'Southern', 'Restaurants']",4,237
nS6QENxe6YODNrQ45bpC-A,2,17.28172982,-10.6874,Cafe Verdi,"['Restaurants', 'Pizza', 'Italian']",3,127
D1czdOwjbkIWbXHqphwvXA,9,11.37115095,4.787477259,EllaEm's Soul Food,"['Soul Food', 'Southern', 'Restaurants']",4,265
NfM1YE-FJCToO1LB36T6lQ,14,8.145883243,-4.323911694,Jason's Deli,"['Restaurants', 'Delis', 'Salad']",3.5,137
SAfuIUZMXrOnb3LWyvYjDA,11,-3.676064004,-10.37874294,Jun's Korean Restaurant,"['Restaurants', 'Korean']",3.5,215
AT_xDv2Lm5K7VtER1fp-SA,3,5.709815114,12.413574,Strip House Steak House,"['Restaurants', 'Food', 'Steakhouses', 'Seafood', 'Desserts']",4,438
T-eEjmbEeQ53ezioW_9vxQ,3,3.199416157,13.36073442,Phil's Italian Steak House,"['Restaurants', 'Nightlife', 'Bars', 'Steakhouses']",3,116
fuW-VCynECpKukrm-9nxdg,5,-13.42938329,-6.558905683,Guy Fieri's El Burro Borracho,"['Mexican', 'Restaurants']",3.5,227
P7pxQFqr7yBKMMI2J51udw,12,14.05377207,11.57062227,Holsteins Shakes and Buns,"['American (New)', 'Restaurants', 'Burgers', 'Nightlife', 'Bars', 'American (Traditional)']",4,2474
p-w6g8cuQq5PU_4U1XNCzQ,5,-13.68115361,-8.842437519,El Mescal Family Mexican Restaurant,"['Mexican', 'Restaurants']",4,122
Z0o7EnCj3fgzC7E3QRabhQ,2,14.3747396,-13.09732743,Little Tony's,"['Pizza', 'Restaurants', 'Italian']",4,149
77h11eWv6HKJAgojLx8G4w,19,-2.553697285,2.02567169,Eggslut,"['Sandwiches', 'Restaurants', 'Breakfast & Brunch']",4,383
N5CL5HLS6lyltw-OjjBrOw,5,-15.34195961,-6.442566553,Hussong's Cantina,"['Restaurants', 'Nightlife', 'Vegan', 'Bars', 'Mexican']",3.5,212
v1AE1LLWDOqe8ubOzqKADg,19,-0.849200569,1.754460681,The Original Sunrise Cafe,"['Bagels', 'American (Traditional)', 'Food', 'Restaurants', 'Breakfast & Brunch']",4.5,592
DESv2ys6SjBKA4SyDtJvxw,4,1.730144512,-9.942570959,Ferraro's Italian Restaurant & Wine Bar,"['Wine Bars', 'Restaurants', 'Italian', 'Nightlife', 'Food', 'Bars']",4,642
QYuojrlW94mpEwnp0uUIWA,12,14.62413398,11.81182928,La Parrilla The Lab,"['Chicken Wings', 'Restaurants', 'Cheesesteaks', 'Latin American', 'Salvadoran', 'Burgers', 'Mexican']",4,201
UcIrRf2mWgqqlg-HNoDl0A,7,-7.996586275,-15.05248495,China One,"['Restaurants', 'Chinese']",3.5,179
EkuSy_kM8dpGrlb2pTxCBw,11,-2.671037454,-11.35219206,Ginseng Korean BBQ II,"['Korean', 'Restaurants', 'Barbeque']",3,240
s2X_2ri_9Krm0xuciKCR-Q,4,4.256954154,-8.337638583,Bacio,"['Italian', 'Restaurants']",3.5,105
beuVp5CZxCdNvQIIPBS2rw,7,-8.15115707,-9.827732143,Chubby Cattle,"['Chinese', 'Barbeque', 'Restaurants', 'Hot Pot', 'Do-It-Yourself Food', 'Mongolian', 'Fondue', 'Food']",4.5,535
3nf-a84p8LC41_WAIvJPjg,2,16.58061854,-13.11019952,Grimaldi's Pizzeria,"['Pizza', 'Restaurants']",4,228
364hhL5st0LV16UcBHRJ3A,8,-17.16600281,7.331242303,Yonaka Modern Japanese,"['Tapas/Small Plates', 'American (New)', 'Japanese', 'Sushi Bars', 'Restaurants']",4.5,801
sYfHxCqHpIX2HnDhw0JRAA,8,-16.08280328,2.764915161,Ohjah Japanese Steakhouse Sushi & Hibachi,"['Restaurants', 'Sushi Bars', 'Steakhouses', 'Japanese']",4,393
AZlnpvILz5cEWJifjr2CSQ,4,8.077027501,-6.769130252,Roma Deli II and Wine Shop,"['Delis', 'Italian', 'Restaurants']",4,116
LR0qF0FEVsCOhYWUOiH26A,6,7.875881312,-17.08668203,The Buffet at ARIA,"['Buffets', 'Restaurants']",3,1651
kYvZZ_aKaKLQKeyms74T2Q,5,-14.57618808,-8.993044102,Lindo Michoacan,"['Restaurants', 'Mexican']",3.5,326
HyKxWC9PrqlODjO-CBCIZA,2,14.96805936,-12.38520218,Naked City Pizza On Paradise,"['Italian', 'Pizza', 'Restaurants', 'Chicken Wings']",4,239
blSo58x1yUZdT30VwnpOmw,2,15.14216604,-14.47002349,PizzaRev,"['Restaurants', 'Pizza', 'Fast Food', 'Vegan']",4,105
6tSvz_21BMo3a4GaItwa0g,8,-21.33221093,4.845808645,JJANGA Japanese Restaurant,"['Sushi Bars', 'Japanese', 'Restaurants']",4,805
mIlQi6nZdFbEAjZuQ6pFfQ,2,17.41214262,-13.18054728,Verrazano Pizza,"['Restaurants', 'Pizza']",4,137
01SiPgdiOskMC5bUJoyy_g,1,-10.82871813,8.452487439,Winchell's Pub & Grill,"['Pubs', 'Restaurants', 'American (Traditional)', 'Bars', 'Nightlife']",3.5,100
QJR4qBUHegWEozSQrGmBPw,3,2.773118186,9.377668257,Olives,"['Bars', 'American (New)', 'Restaurants', 'Nightlife', 'Mediterranean']",4,1543
EwxhzR-VghhMsRObXLMitw,19,-0.28326692,3.466286218,Lou's Diner,"['Restaurants', 'Diners', 'American (Traditional)', 'Breakfast & Brunch']",4.5,111
LgvgD8JllzVmIdme4OP7Eg,14,8.811932145,-2.434578071,Firehouse Subs,"['Sandwiches', 'Restaurants', 'Delis', 'Fast Food']",4,107
Trbt0Ex85yvwT8DHoEFCvg,1,12.1514383,12.10449639,Ocean One Bar and Grille,"['Restaurants', 'American (New)', 'Bars', 'Nightlife']",3,480
Ql0iiHl2xpIwtkuC255Wiw,2,-7.171855577,3.629605142,John's Incredible Pizza Company,"['Arcades', 'Pizza', 'Active Life', 'Kids Activities', 'Arts & Entertainment', 'Amusement Parks', 'Restaurants']",3,174
NQXuoB9JTPUItHvouMgWjQ,9,-3.631109678,-1.800382909,Violette's Vegan,"['Restaurants', 'Vegetarian', 'Juice Bars & Smoothies', 'Food', 'Vegan']",4,323
tWhEnh77yHXDU3fQB3wiRA,1,-7.411638636,10.66828885,TGI Fridays,"['American (Traditional)', 'Restaurants']",2.5,175
NjDC1Evc2Wa6ykj8xVpoUw,17,-20.1407574,-7.528030421,Wahoo's Fish Tacos,"['Restaurants', 'Salad', 'Mexican', 'American (New)', 'Seafood']",3.5,171
zuwba6QEBIDZT0tJZmNhdQ,8,-19.37810137,4.264274899,Kobe Sushi Bar,"['Sushi Bars', 'Restaurants', 'Tapas Bars', 'Japanese']",3,179
4GXII-GU7S0ZyU6ElkhscQ,1,12.08998729,-0.387934611,Hooters Casino Hotel,"['Casinos', 'Event Planning & Services', 'Hotels', 'Arts & Entertainment', 'American (New)', 'Bars', 'Hotels & Travel', 'Restaurants', 'American (Traditional)', 'Chicken Wings', 'Nightlife']",2.5,1171
H8umkLwMkM0vP5B8oPiozQ,0,5.126046563,5.274125188,Sundance Grill,"['American (Traditional)', 'Restaurants']",3,121
lTixk1IT-D4hoMZ6LgoyHQ,3,3.880743937,10.84213425,The Barrymore,"['Restaurants', 'Steakhouses', 'American (New)']",4,739
eSLwC2iFJOU4UWXyuPiTpg,12,13.13686468,10.84024713,Hennessey's Tavern,"['Restaurants', 'Bars', 'Nightlife', 'Pubs', 'Irish']",3,279
R1IeUbdKFS0aC1QZDT1_Dw,10,19.96340315,-4.619730794,Pho D'licious,"['Vietnamese', 'Restaurants']",4,171
y3RlbCN0UrDdLnjSF9NkXA,5,-15.28922979,-9.318941501,El Torito Cafe,"['Mexican', 'Restaurants']",3.5,136
H0xkoPI-WwbjY7r-Zt-arw,3,-15.95312798,5.043184231,CRAVE Restaurant,"['Restaurants', 'Gluten-Free', 'American (New)', 'Sushi Bars']",3,474
pik4ebdFa0UcUhnNkivFcg,4,5.452843736,-9.468176196,Carmine's,"['Food', 'Seafood', 'Desserts', 'Restaurants', 'Salad', 'Italian']",4,526
nuT8Bgfz7HTJQqbJFddkBw,0,7.621107373,7.037941961,Mad Onion,"['American (Traditional)', 'Restaurants']",3,158
ZosrzTfiiPhbURA04AQTUA,19,3.662292014,3.867835202,Pyramid Cafe,"['Diners', 'Sandwiches', 'Burgers', 'Restaurants']",3,241
pJGfdoRYWqBU1aVfxWvThA,1,-9.587697093,7.09309444,Boulder Dam Brewing Co.,"['Food', 'American (Traditional)', 'Breweries', 'Restaurants']",3.5,235
UYh1N1xQhOh-a7nX92xPzQ,4,3.567656609,-6.499272262,Brio Tuscan Grille,"['Restaurants', 'Nightlife', 'Pizza', 'Bars', 'Gluten-Free', 'Tuscan', 'Cocktail Bars', 'Italian']",4,879
iL2-xJ4-eMsJk88PsbivbQ,2,17.2256872,-12.56441644,Anthony & Marios Broadway Pizzeria,"['Salad', 'Restaurants', 'Italian', 'Pizza']",4,215
3GEEy7RP6e4bT4LAiWFMFQ,2,14.78902331,-13.11499725,Pizza Rock,"['Pizza', 'Restaurants']",4,1462
Qf6EnIzKqhXQg4YNkVAqHQ,3,1.27739227,14.07788362,Red Lobster,"['American (Traditional)', 'Seafood', 'Restaurants']",3,169
Z3JilPsbidx5KqDCTcdQWg,16,-3.355236384,-19.22363864,Thai Chili,"['Restaurants', 'Thai']",4,175
dVhGY-mNwTWQzK01Zxuclw,7,-7.366992097,-12.49936484,Yunnan Garden,"['Szechuan', 'Chinese', 'Restaurants', 'Noodles']",3.5,249
rF183_3e0ybElRKdNSwJqQ,1,-9.459765407,5.302263886,Twin Peaks,"['Bars', 'American (Traditional)', 'American (New)', 'Restaurants', 'Sports Bars', 'Nightlife']",3.5,359
CVt6kBVBABSq-NA_FZfrVw,9,1.919243471,19.77867929,Shawarma Vegas,"['Middle Eastern', 'Kosher', 'Restaurants']",4,101
DYuOxkW4DtlJsTHdxdXSlg,3,-0.982365269,12.49904558,Bahama Breeze,"['Seafood', 'Restaurants', 'Laotian', 'Nightlife', 'Caribbean', 'Bars', 'Latin American']",4,581
JhRxDdmZSGDG_u7cGxaYrw,2,13.78142837,-11.63100082,California Pizza Kitchen,"['American (Traditional)', 'Pizza', 'Restaurants', 'Nightlife', 'Cocktail Bars', 'Bars']",3.5,140
xfzDtGxx6B4a27RAyah69w,8,-19.22039149,4.144508524,Sushi 21,"['Restaurants', 'Japanese', 'Sushi Bars']",4,524
XVVFgEY-0MsyEAR8SO7dzg,2,13.64080602,-12.50422588,California Pizza Kitchen,"['Restaurants', 'Salad', 'Soup', 'Pizza']",2.5,138
hPclwunHi36YV8cPghWJBg,16,-1.973174661,-17.69696632,Thai Food To Go,"['Thai', 'Restaurants']",4.5,277
1CWMNSTRMejdSyXBG2chNg,1,-10.43096704,6.924196898,Fireside Restaurant & Tavern,"['Nightlife', 'American (New)', 'Restaurants', 'Bars', 'Gastropubs']",4,112
sE05glLpll9KPv3dcO79GQ,6,8.309959784,-17.31041282,Paradise Buffet & Cafe Restaurant,"['Buffets', 'Restaurants', 'Breakfast & Brunch', 'Sushi Bars']",3,302
KjV_68oLLSpqR96VnV68tw,17,-18.63915145,-4.770843593,Roberto's Taco Shop,"['Mexican', 'Fast Food', 'Restaurants']",3,100
gqGvV1NUVjtLeiCGV4NpDA,2,14.73578241,-8.7208668,Rosati's Pizza,"['Restaurants', 'Pizza']",3,114
kkdm8TM6qTaVnrz5XsG0hQ,9,1.194830146,20.06697938,Kabob Express,"['Restaurants', 'Afghan', 'Persian/Iranian']",4.5,198
StNAnvyhVISULAFmO_Ke1Q,13,-1.317681246,-4.017271641,Great Links Brewhouse & Grill,"['American (Traditional)', 'Diners', 'Hot Dogs', 'Restaurants', 'Burgers', 'Sandwiches']",4,305
KkmPDIWzvwbBpyqOHT6pcQ,4,5.655615017,-7.942939581,Rao's,"['Italian', 'Restaurants']",3.5,683
O7ot_LMlCfLpOP9tBqeNfw,8,-16.92669763,4.861303987,Kabuki Japanese Restaurant,"['Asian Fusion', 'Japanese', 'Restaurants', 'Sushi Bars']",3.5,461
tQifTiY-vutj8orxcMJKfQ,3,5.99672176,13.80868737,Triple George Grill,"['Restaurants', 'Steakhouses', 'Seafood', 'American (New)']",4,752
78hGCrQ6wLA2yh8zMywnmw,17,-20.12889673,-7.566278385,Wahoo's Fish Tacos,"['Restaurants', 'Mexican', 'Seafood']",3.5,212
jCR-xC4NqoEajjmstqX8sA,3,4.651374206,13.25157456,Twin Creeks,"['Restaurants', 'Seafood', 'Steakhouses', 'American (New)']",4,249
DzKl51tivGJMLiNsQqf38w,8,-20.20896778,2.754233525,Island Sushi & Grill,"['Hawaiian', 'Sushi Bars', 'Breakfast & Brunch', 'Restaurants']",4,762
YF4QJ_j-PM7cMZja6K1MwQ,1,11.29081506,0.510499579,Encore Beach Club,"['Swimming Pools', 'Dance Clubs', 'Music Venues', 'Nightlife', 'Active Life', 'Restaurants', 'Arts & Entertainment']",4,616
L877pDtfa3FyN0fcNeCdlA,12,16.34414132,12.01787634,Five Guys Burgers and Fries,"['Fast Food', 'Burgers', 'American (New)', 'Restaurants']",3.5,215
3oajqiPFhYQJsHHiVCchEQ,8,-20.95562986,3.844591724,Sushi Wa,"['Sushi Bars', 'Japanese', 'Restaurants']",4,295
pLMPpaJ7whp86uL_3ezwMg,12,13.93734746,11.80355492,Stripburger,"['Burgers', 'Restaurants']",4,744
UGiMMw54qYxac0eE_cBbaA,12,13.61360845,13.75519089,Sammy's Beach Bar & Grill,"['Nightlife', 'Bars', 'Restaurants', 'American (New)', 'Mexican', 'Sports Bars']",2,124
zdE82PiD6wquvjYLyhOJNA,5,-17.67759697,-8.40150781,KoMex Fusion,"['Restaurants', 'Asian Fusion', 'Korean', 'Mexican']",4.5,1128
T3ASfec34b8-uYr3xZj8Lw,7,-6.499073971,-13.62153256,P.F. Chang's,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']",3.5,261
LFs5jyYdXlzi0SpAYi1eSA,4,5.217044873,-9.697836879,Maggiano's Little Italy,"['Bars', 'Restaurants', 'Nightlife', 'Italian']",4,1068
fcWkZgmzRsm3H4egzSrV_A,7,-12.66117174,-14.12914402,KJ Dim Sum & Seafood,"['Chinese', 'Restaurants', 'Dim Sum', 'Seafood']",3.5,415
QpOAv584eb-ecG4TLEm95g,7,-7.937149668,-15.37617837,China a Go Go,"['Restaurants', 'Chinese']",3.5,111
xR7t4xCYRYEe1RjpYjBbkw,8,-21.28456101,4.725984551,Tomo Sushi,"['Restaurants', 'Japanese', 'Sushi Bars']",4.5,139
S599hCA4kJJO3_b6SRFKoA,5,-13.51156335,-7.756493959,Michoacan Gourmet Mexican Restaurant,"['Mexican', 'Restaurants', 'Breakfast & Brunch', 'Seafood']",3.5,287
4EfiNcKSsafogIhAjwv0gg,2,17.80112091,-10.53925852,Rustica Pizzeria,"['Pizza', 'Restaurants', 'Italian']",4,121
aGDo7GDN5YLvpYykpSLkbw,14,-5.72352539,-2.88426347,Florida Cafe Cuban Bar & Grill,"['Restaurants', 'Nightlife', 'Bars', 'Cuban', 'Bakeries', 'Food']",3.5,284
